nodes,roots,leaves,edges,mean_predecessors,max_predecessors,min_predecessors,mean_successors,max_successors,min_successors,mean_edges,max_edges,min_edges,n_query_vars,n_query_evidence,experiment,runtime,exception
33,9,9,49,1.4848484848484849,3,0,1.4848484848484849,8,0,2.9696969696969697,8,1,3,1,marginal,0.0310406000000003,
14,3,4,21,1.5,3,0,1.5,5,0,3.0,5,1,1,4,marginal,0.0636548999999999,
4,1,1,4,1.0,2,0,1.0,3,0,2.0,3,1,1,1,marginal,0.0158106,
20,5,4,33,1.65,3,0,1.65,6,0,3.3,6,1,2,3,marginal,0.1322854000000002,
2,1,1,1,0.5,1,0,0.5,1,0,1.0,1,1,1,1,marginal,0.0080573999999997,
32,11,12,41,1.28125,3,0,1.28125,6,0,2.5625,6,0,3,3,marginal,0.0484740000000001,
22,6,4,32,1.4545454545454546,3,0,1.4545454545454546,5,0,2.909090909090909,5,1,1,5,marginal,0.0898240000000001,
20,4,6,37,1.85,3,0,1.85,8,0,3.7,8,1,1,3,marginal,0.0689866000000001,
14,4,4,23,1.6428571428571428,3,0,1.6428571428571428,6,0,3.2857142857142856,6,1,1,1,marginal,0.0545754,
10,2,3,12,1.2,3,0,1.2,4,0,2.4,4,1,1,1,marginal,0.0215635,
17,2,3,32,1.8823529411764703,3,0,1.8823529411764703,7,0,3.764705882352941,7,2,1,2,marginal,0.0273124999999998,
25,4,5,42,1.68,3,0,1.68,7,0,3.36,7,1,1,1,marginal,0.0330281999999999,
30,5,6,53,1.7666666666666666,3,0,1.7666666666666666,7,0,3.533333333333333,7,1,3,4,marginal,0.0874707999999997,
31,7,9,49,1.5806451612903225,3,0,1.5806451612903225,6,0,3.161290322580645,6,0,2,3,marginal,0.1211413999999999,
22,7,7,37,1.681818181818182,3,0,1.681818181818182,5,0,3.363636363636364,5,1,1,2,marginal,0.0122278000000002,
13,3,3,23,1.7692307692307692,3,0,1.7692307692307692,5,0,3.5384615384615383,5,1,1,1,marginal,0.0108559999999999,
28,8,12,45,1.6071428571428572,3,0,1.6071428571428572,6,0,3.2142857142857144,6,0,2,2,marginal,0.0381382999999999,
3,1,2,2,0.6666666666666666,1,0,0.6666666666666666,2,0,1.3333333333333333,2,1,1,1,marginal,0.0112901999999999,
34,7,13,59,1.7352941176470589,3,0,1.7352941176470589,9,0,3.4705882352941178,9,1,1,1,marginal,0.0297420000000001,
18,2,4,37,2.055555555555556,3,0,2.055555555555556,6,0,4.111111111111111,6,1,1,2,marginal,0.3488639,
18,4,3,29,1.6111111111111112,3,0,1.6111111111111112,5,0,3.2222222222222223,5,1,1,4,marginal,0.0533464999999999,
9,3,3,13,1.4444444444444444,3,0,1.4444444444444444,5,0,2.888888888888889,5,1,1,1,marginal,0.0485047,
31,6,6,55,1.7741935483870968,3,0,1.7741935483870968,6,0,3.548387096774193,6,2,2,2,marginal,0.1315978000000002,
3,1,1,3,1.0,2,0,1.0,2,0,2.0,2,2,1,1,marginal,0.0119707,
22,5,7,31,1.4090909090909092,3,0,1.4090909090909092,5,0,2.8181818181818183,5,1,1,4,marginal,0.0548096999999998,
10,3,2,13,1.3,3,0,1.3,4,0,2.6,4,1,1,1,marginal,0.0119381,
4,1,2,4,1.0,2,0,1.0,3,0,2.0,3,1,1,1,marginal,0.0145475999999997,
14,3,4,19,1.3571428571428572,3,0,1.3571428571428572,5,0,2.7142857142857144,5,1,1,3,marginal,0.0480781999999999,
34,8,14,56,1.6470588235294117,3,0,1.6470588235294117,7,0,3.294117647058824,7,1,3,2,marginal,2.943955,
19,3,4,37,1.947368421052632,3,0,1.947368421052632,7,0,3.8947368421052633,7,1,1,2,marginal,0.1214724999999998,
15,2,3,22,1.4666666666666666,3,0,1.4666666666666666,5,0,2.933333333333333,5,2,1,4,marginal,0.0345082999999997,
34,10,11,48,1.411764705882353,3,0,1.411764705882353,6,0,2.823529411764706,6,1,3,3,marginal,0.1642086000000002,
17,3,5,29,1.7058823529411764,3,0,1.7058823529411764,6,0,3.411764705882353,6,1,1,4,marginal,0.1481032999999998,
12,2,5,20,1.6666666666666667,3,0,1.6666666666666667,6,0,3.333333333333333,6,1,1,1,marginal,0.0469730999999997,
13,4,4,17,1.3076923076923077,3,0,1.3076923076923077,4,0,2.6153846153846154,4,1,1,1,marginal,0.0145086,
2,1,1,1,0.5,1,0,0.5,1,0,1.0,1,1,1,1,marginal,0.0119656999999997,
6,2,1,9,1.5,3,0,1.5,5,0,3.0,5,2,1,1,marginal,0.0444998,
29,6,9,49,1.6896551724137931,3,0,1.6896551724137931,7,0,3.3793103448275863,7,1,2,2,marginal,0.0728156000000002,
2,1,1,1,0.5,1,0,0.5,1,0,1.0,1,1,1,1,marginal,0.0235358999999997,
13,4,3,17,1.3076923076923077,3,0,1.3076923076923077,5,0,2.6153846153846154,5,1,1,3,marginal,0.1084589,
15,4,5,23,1.5333333333333334,3,0,1.5333333333333334,6,0,3.066666666666667,6,2,1,1,marginal,0.0201332999999999,
4,1,1,5,1.25,2,0,1.25,3,0,2.5,3,2,1,1,marginal,0.0171491000000001,
15,6,3,19,1.2666666666666666,3,0,1.2666666666666666,5,0,2.533333333333333,5,0,1,2,marginal,0.0242359999999997,
9,3,2,15,1.6666666666666667,3,0,1.6666666666666667,5,0,3.333333333333333,5,1,1,2,marginal,0.0726310000000003,
2,1,1,1,0.5,1,0,0.5,1,0,1.0,1,1,1,1,marginal,0.0087451999999998,
21,6,5,32,1.5238095238095235,3,0,1.5238095238095235,6,0,3.0476190476190474,6,1,1,2,marginal,0.0672411999999997,
15,3,4,22,1.4666666666666666,3,0,1.4666666666666666,5,0,2.933333333333333,5,1,1,2,marginal,0.0784603999999999,
19,1,5,36,1.894736842105263,3,0,1.894736842105263,7,0,3.789473684210526,7,1,1,4,marginal,0.2348101000000002,
7,1,3,10,1.4285714285714286,3,0,1.4285714285714286,5,0,2.857142857142857,5,1,1,2,marginal,0.0353580999999998,
25,6,8,39,1.56,3,0,1.56,6,0,3.12,6,1,2,2,marginal,0.1580927999999999,
30,5,10,51,1.7,3,0,1.7,7,0,3.4,7,1,2,1,marginal,0.0434337,
5,1,2,5,1.0,2,0,1.0,3,0,2.0,3,1,1,1,marginal,0.0245250999999999,
23,4,9,32,1.391304347826087,3,0,1.391304347826087,6,0,2.782608695652174,6,1,1,4,marginal,0.0557350999999997,
11,2,3,16,1.4545454545454546,3,0,1.4545454545454546,5,0,2.909090909090909,5,1,1,1,marginal,0.0145939999999997,
15,4,5,25,1.6666666666666667,3,0,1.6666666666666667,6,0,3.333333333333333,6,1,1,1,marginal,0.0647271000000002,
14,1,5,21,1.5,3,0,1.5,5,0,3.0,5,1,1,2,marginal,0.0776875999999999,
31,5,7,51,1.6451612903225807,3,0,1.6451612903225807,7,0,3.290322580645161,7,1,3,1,marginal,0.5781414999999996,
15,4,4,18,1.2,3,0,1.2,5,0,2.4,5,1,1,1,marginal,0.0274068,
16,2,3,31,1.9375,3,0,1.9375,6,0,3.875,6,2,1,4,marginal,0.1345084,
21,5,7,34,1.619047619047619,3,0,1.619047619047619,6,0,3.238095238095238,6,1,2,1,marginal,0.1425022999999998,
13,2,3,26,2.0,3,0,2.0,6,0,4.0,6,3,1,2,marginal,0.0526960999999999,
16,5,3,27,1.6875,3,0,1.6875,5,0,3.375,5,1,1,3,marginal,0.1882502000000001,
9,1,2,14,1.5555555555555556,3,0,1.5555555555555556,5,0,3.111111111111111,5,1,1,2,marginal,0.0242971999999999,
8,2,2,11,1.375,3,0,1.375,5,0,2.75,5,1,1,1,marginal,0.0149459999999996,
5,1,1,9,1.8,3,0,1.8,4,0,3.6,4,3,1,1,marginal,0.0274971000000001,
16,4,5,25,1.5625,3,0,1.5625,6,0,3.125,6,1,1,1,marginal,0.0105523,
19,7,6,23,1.2105263157894737,3,0,1.2105263157894737,5,0,2.421052631578948,5,1,1,4,marginal,0.0436334999999998,
15,4,4,26,1.7333333333333334,3,0,1.7333333333333334,6,0,3.466666666666667,6,1,1,2,marginal,0.0512162000000002,
30,8,8,44,1.4666666666666666,3,0,1.4666666666666666,5,0,2.933333333333333,5,1,3,4,marginal,0.8186266999999998,
9,2,2,18,2.0,3,0,2.0,7,0,4.0,7,1,1,1,marginal,0.0090542999999998,
20,4,4,32,1.6,3,0,1.6,6,0,3.2,6,1,2,3,marginal,0.1169272999999999,
15,5,3,24,1.6,3,0,1.6,7,0,3.2,7,1,1,1,marginal,0.0113525999999999,
2,1,1,1,0.5,1,0,0.5,1,0,1.0,1,1,1,1,marginal,0.0122667,
30,8,10,50,1.6666666666666667,3,0,1.6666666666666667,7,0,3.333333333333333,7,1,3,4,marginal,0.2371118999999999,
34,7,9,60,1.7647058823529411,3,0,1.7647058823529411,7,0,3.5294117647058822,7,1,2,1,marginal,0.1092972000000003,
28,6,9,48,1.7142857142857142,3,0,1.7142857142857142,7,0,3.4285714285714284,7,1,2,2,marginal,0.0450595000000002,
25,7,5,41,1.64,3,0,1.64,6,0,3.28,6,1,2,1,marginal,0.0519910999999999,
21,6,6,34,1.619047619047619,3,0,1.619047619047619,6,0,3.238095238095238,6,1,2,5,marginal,0.0925953000000001,
10,2,2,15,1.5,3,0,1.5,4,0,3.0,4,1,1,2,marginal,0.0275952999999997,
3,1,1,2,0.6666666666666666,1,0,0.6666666666666666,2,0,1.3333333333333333,2,1,1,1,marginal,0.0182807999999998,
26,5,8,43,1.6538461538461535,3,0,1.6538461538461535,6,0,3.3076923076923075,6,1,2,3,marginal,0.2411046999999997,
4,1,1,6,1.5,3,0,1.5,3,0,3.0,3,3,1,1,marginal,0.0261122999999998,
8,1,1,15,1.875,3,0,1.875,5,0,3.75,5,2,1,1,marginal,0.0596076999999999,
21,5,5,34,1.619047619047619,3,0,1.619047619047619,6,0,3.238095238095238,6,1,1,3,marginal,0.0496220999999996,
29,7,8,46,1.5862068965517242,3,0,1.5862068965517242,6,0,3.1724137931034484,6,1,2,3,marginal,0.0912555999999997,
19,6,5,29,1.5263157894736843,3,0,1.5263157894736843,6,0,3.0526315789473686,6,0,1,4,marginal,0.0780901999999996,
26,5,6,40,1.5384615384615383,3,0,1.5384615384615383,7,0,3.076923076923077,7,1,1,1,marginal,0.0345322999999999,
13,3,1,21,1.6153846153846154,3,0,1.6153846153846154,5,0,3.230769230769231,5,2,1,1,marginal,0.0331036,
14,5,4,20,1.4285714285714286,3,0,1.4285714285714286,5,0,2.857142857142857,5,1,1,3,marginal,0.0511222,
21,3,5,40,1.9047619047619049,3,0,1.9047619047619049,8,0,3.809523809523809,8,1,1,4,marginal,0.1365010999999998,
26,9,6,38,1.4615384615384617,3,0,1.4615384615384617,5,0,2.923076923076923,5,1,1,1,marginal,0.0160072000000002,
13,4,3,20,1.5384615384615383,3,0,1.5384615384615383,5,0,3.076923076923077,5,1,1,3,marginal,0.0858124,
6,1,1,9,1.5,3,0,1.5,4,0,3.0,4,2,1,1,marginal,0.0086675,
33,8,8,51,1.5454545454545454,3,0,1.5454545454545454,7,0,3.090909090909091,7,1,3,2,marginal,0.1643045,
33,9,10,53,1.606060606060606,3,0,1.606060606060606,6,0,3.212121212121212,6,1,2,2,marginal,0.0287269999999999,
24,8,7,31,1.2916666666666667,3,0,1.2916666666666667,5,0,2.583333333333333,5,1,2,1,marginal,0.0548853,
2,1,1,1,0.5,1,0,0.5,1,0,1.0,1,1,1,1,marginal,0.0142322999999997,
31,7,7,50,1.6129032258064515,3,0,1.6129032258064515,5,0,3.225806451612903,5,1,3,4,marginal,0.0950243000000004,
24,5,7,39,1.625,3,0,1.625,6,0,3.25,6,2,1,3,marginal,0.0295398000000002,
10,3,2,16,1.6,3,0,1.6,6,0,3.2,6,1,1,1,marginal,0.0344986,
10,1,4,13,1.3,2,0,1.3,4,0,2.6,4,1,1,2,marginal,0.0620441,
8,1,1,15,1.875,3,0,1.875,6,0,3.75,6,3,1,2,marginal,0.0850816999999999,
22,2,8,42,1.9090909090909087,3,0,1.9090909090909087,6,0,3.8181818181818175,6,2,1,1,marginal,0.0366596000000001,
32,7,9,52,1.625,3,0,1.625,6,0,3.25,6,1,1,3,marginal,0.2164554,
11,2,3,18,1.6363636363636365,3,0,1.6363636363636365,4,0,3.272727272727273,4,1,1,2,marginal,0.0761248000000001,
3,1,1,3,1.0,2,0,1.0,2,0,2.0,2,2,1,1,marginal,0.0148356999999998,
30,7,11,47,1.5666666666666669,3,0,1.5666666666666669,6,0,3.1333333333333333,6,1,1,1,marginal,0.0210954,
5,1,2,6,1.2,3,0,1.2,4,0,2.4,4,1,1,1,marginal,0.0144779999999999,
11,3,4,15,1.3636363636363635,3,0,1.3636363636363635,5,0,2.727272727272727,5,1,1,1,marginal,0.0385778999999999,
17,3,4,28,1.6470588235294117,3,0,1.6470588235294117,6,0,3.294117647058824,6,2,1,2,marginal,0.0222263000000002,
25,5,7,49,1.96,3,0,1.96,7,0,3.92,7,1,1,4,marginal,0.1510218999999999,
24,6,8,33,1.375,3,0,1.375,5,0,2.75,5,1,1,2,marginal,0.0207661000000003,
18,5,5,21,1.1666666666666667,3,0,1.1666666666666667,4,0,2.333333333333333,4,1,1,3,marginal,0.0435096999999999,
8,3,1,13,1.625,3,0,1.625,6,0,3.25,6,1,1,1,marginal,0.0377465999999997,
9,1,4,12,1.3333333333333333,3,0,1.3333333333333333,4,0,2.6666666666666665,4,1,1,1,marginal,0.0188796999999998,
10,2,3,20,2.0,3,0,2.0,6,0,4.0,6,3,1,1,marginal,0.0686794000000001,
13,1,3,24,1.8461538461538465,3,0,1.8461538461538465,5,0,3.692307692307693,5,2,1,1,marginal,0.0587138,
8,2,2,13,1.625,3,0,1.625,4,0,3.25,4,1,1,2,marginal,0.0303143999999999,
33,7,9,57,1.7272727272727273,3,0,1.7272727272727273,8,0,3.4545454545454546,8,1,2,3,marginal,0.0654683999999998,
8,3,1,12,1.5,3,0,1.5,5,0,3.0,5,1,1,1,marginal,0.0205209000000001,
26,7,7,40,1.5384615384615383,3,0,1.5384615384615383,6,0,3.076923076923077,6,1,1,2,marginal,0.0327413,
3,1,1,3,1.0,2,0,1.0,2,0,2.0,2,2,1,1,marginal,0.0228381999999998,
17,3,3,32,1.8823529411764703,3,0,1.8823529411764703,7,0,3.764705882352941,7,1,1,4,marginal,0.2272001999999999,
33,5,8,57,1.7272727272727273,3,0,1.7272727272727273,6,0,3.4545454545454546,6,1,2,2,marginal,0.0930153999999996,
26,6,5,43,1.6538461538461535,3,0,1.6538461538461535,6,0,3.3076923076923075,6,1,1,1,marginal,0.0208634999999999,
31,5,11,51,1.6451612903225807,3,0,1.6451612903225807,6,0,3.290322580645161,6,1,1,1,marginal,0.1000077000000003,
17,4,6,28,1.6470588235294117,3,0,1.6470588235294117,6,0,3.294117647058824,6,1,1,3,marginal,0.0443044999999999,
16,3,5,26,1.625,3,0,1.625,8,0,3.25,8,1,1,3,marginal,0.0438779999999998,
32,9,11,48,1.5,3,0,1.5,6,0,3.0,6,1,2,2,marginal,0.0289006,
3,1,1,3,1.0,2,0,1.0,2,0,2.0,2,2,1,1,marginal,0.0156141999999999,
11,1,4,22,2.0,3,0,2.0,9,0,4.0,9,2,1,1,marginal,0.0609748000000003,
21,4,7,35,1.6666666666666667,3,0,1.6666666666666667,7,0,3.333333333333333,7,1,1,1,marginal,0.0612185999999996,
9,3,3,11,1.2222222222222223,3,0,1.2222222222222223,4,0,2.4444444444444446,4,1,1,1,marginal,0.0109293999999997,
6,1,2,9,1.5,3,0,1.5,4,0,3.0,4,2,1,1,marginal,0.0203957999999997,
11,1,3,15,1.3636363636363635,3,0,1.3636363636363635,5,0,2.727272727272727,5,1,1,3,marginal,0.0924900999999995,
27,4,7,43,1.5925925925925926,3,0,1.5925925925925926,7,0,3.185185185185185,7,1,1,1,marginal,0.0154098999999998,
31,4,10,53,1.7096774193548387,3,0,1.7096774193548387,7,0,3.419354838709677,7,2,1,3,marginal,0.0684540999999998,
23,5,6,37,1.608695652173913,3,0,1.608695652173913,5,0,3.217391304347826,5,1,2,1,marginal,0.0149539,
16,3,5,27,1.6875,3,0,1.6875,6,0,3.375,6,2,1,1,marginal,0.0246792,
35,7,7,59,1.6857142857142855,3,0,1.6857142857142855,6,0,3.3714285714285714,6,1,1,2,marginal,0.0940501999999998,
31,6,8,61,1.967741935483871,3,0,1.967741935483871,9,0,3.935483870967742,9,2,1,2,marginal,0.0420001999999999,
26,6,7,48,1.8461538461538465,3,0,1.8461538461538465,7,0,3.692307692307693,7,1,1,4,marginal,0.0490697999999998,
4,2,1,4,1.0,2,0,1.0,3,0,2.0,3,1,1,1,marginal,0.0103474999999999,
30,9,9,39,1.3,3,0,1.3,5,0,2.6,5,1,2,2,marginal,0.0526020999999996,
25,4,6,42,1.68,3,0,1.68,7,0,3.36,7,2,1,3,marginal,0.1580729,
16,4,4,25,1.5625,3,0,1.5625,5,0,3.125,5,2,1,1,marginal,0.0298804000000001,
20,5,4,34,1.7,3,0,1.7,7,0,3.4,7,1,2,2,marginal,0.1714592000000001,
25,5,6,36,1.44,3,0,1.44,5,0,2.88,5,1,1,1,marginal,0.0151259999999999,
25,3,6,44,1.76,3,0,1.76,7,0,3.52,7,1,1,3,marginal,0.2059396999999996,
29,6,9,46,1.5862068965517242,3,0,1.5862068965517242,8,0,3.1724137931034484,8,1,1,2,marginal,0.0598233999999999,
24,7,7,37,1.5416666666666667,3,0,1.5416666666666667,6,0,3.083333333333333,6,1,1,1,marginal,0.0200776,
29,10,8,45,1.5517241379310345,3,0,1.5517241379310345,6,0,3.103448275862069,6,1,1,1,marginal,0.0503999000000003,
32,6,11,55,1.71875,3,0,1.71875,8,0,3.4375,8,1,1,1,marginal,0.0345295000000001,
11,2,4,18,1.6363636363636365,3,0,1.6363636363636365,6,0,3.272727272727273,6,1,1,2,marginal,0.0286799000000002,
32,6,7,54,1.6875,3,0,1.6875,6,0,3.375,6,1,2,4,marginal,0.1150440000000001,
30,9,10,47,1.5666666666666669,3,0,1.5666666666666669,6,0,3.1333333333333333,6,1,1,2,marginal,0.0744542000000003,
21,5,6,31,1.4761904761904765,3,0,1.4761904761904765,5,0,2.952380952380953,5,1,2,3,marginal,0.0501652999999997,
7,1,2,8,1.1428571428571428,3,0,1.1428571428571428,4,0,2.2857142857142856,4,1,1,1,marginal,0.0090960999999998,
27,4,7,45,1.6666666666666667,3,0,1.6666666666666667,8,0,3.333333333333333,8,1,1,4,marginal,1.1313407,
34,6,8,61,1.7941176470588236,3,0,1.7941176470588236,7,0,3.588235294117647,7,1,3,5,marginal,6.1538775,
7,2,2,8,1.1428571428571428,3,0,1.1428571428571428,4,0,2.2857142857142856,4,1,1,1,marginal,0.0155973,
5,1,1,8,1.6,3,0,1.6,4,0,3.2,4,2,1,1,marginal,0.0108800999999996,
29,6,10,50,1.7241379310344829,3,0,1.7241379310344829,7,0,3.4482758620689653,7,1,2,4,marginal,0.0504283,
8,1,2,15,1.875,3,0,1.875,6,0,3.75,6,2,1,1,marginal,0.0695991999999998,
22,7,6,31,1.4090909090909092,3,0,1.4090909090909092,5,0,2.8181818181818183,5,1,1,2,marginal,0.0163086999999997,
19,4,7,29,1.5263157894736843,3,0,1.5263157894736843,5,0,3.0526315789473686,5,1,1,3,marginal,0.0539282,
20,6,6,29,1.45,3,0,1.45,6,0,2.9,6,1,2,1,marginal,0.0266301000000002,
5,1,1,9,1.8,3,0,1.8,4,0,3.6,4,3,1,1,marginal,0.0223743999999999,
22,8,5,34,1.5454545454545454,3,0,1.5454545454545454,5,0,3.090909090909091,5,1,2,2,marginal,0.0503836999999998,
12,3,3,20,1.6666666666666667,3,0,1.6666666666666667,7,0,3.333333333333333,7,2,1,3,marginal,0.0331985999999999,
6,1,1,8,1.3333333333333333,3,0,1.3333333333333333,3,0,2.6666666666666665,3,2,1,1,marginal,0.0159674999999999,
17,3,4,24,1.411764705882353,3,0,1.411764705882353,5,0,2.823529411764706,5,1,1,3,marginal,0.0707274,
25,7,9,33,1.32,3,0,1.32,5,0,2.64,5,1,1,4,marginal,0.0543453,
23,7,6,33,1.434782608695652,3,0,1.434782608695652,5,0,2.869565217391304,5,1,2,4,marginal,0.0641134000000001,
2,1,1,1,0.5,1,0,0.5,1,0,1.0,1,1,1,1,marginal,0.0115294999999999,
20,4,5,32,1.6,3,0,1.6,5,0,3.2,5,1,2,1,marginal,0.0412090000000002,
10,2,2,17,1.7,3,0,1.7,5,0,3.4,5,1,1,1,marginal,0.0452367999999996,
15,2,4,22,1.4666666666666666,3,0,1.4666666666666666,4,0,2.933333333333333,4,1,1,3,marginal,0.0660992,
15,4,6,21,1.4,3,0,1.4,5,0,2.8,5,1,1,3,marginal,0.0394268000000002,
22,6,7,33,1.5,3,0,1.5,6,0,3.0,6,1,1,3,marginal,0.0657448,
30,6,8,46,1.5333333333333334,3,0,1.5333333333333334,5,0,3.066666666666667,5,1,1,1,marginal,0.0187121999999999,
2,1,1,1,0.5,1,0,0.5,1,0,1.0,1,1,1,1,marginal,0.0085366999999996,
7,1,1,12,1.7142857142857142,3,0,1.7142857142857142,5,0,3.4285714285714284,5,2,1,2,marginal,0.0412010999999998,
13,3,2,22,1.6923076923076923,3,0,1.6923076923076923,5,0,3.3846153846153846,5,1,1,1,marginal,0.0147452999999999,
35,9,10,57,1.6285714285714286,3,0,1.6285714285714286,6,0,3.257142857142857,6,1,2,5,marginal,2.5814178,
12,3,3,20,1.6666666666666667,3,0,1.6666666666666667,6,0,3.333333333333333,6,1,1,2,marginal,0.0294978999999999,
14,3,5,23,1.6428571428571428,3,0,1.6428571428571428,7,0,3.2857142857142856,7,2,1,3,marginal,0.0412919,
25,6,8,33,1.32,3,0,1.32,6,0,2.64,6,1,1,2,marginal,0.0237784000000003,
23,4,7,40,1.7391304347826086,3,0,1.7391304347826086,6,0,3.4782608695652173,6,1,2,1,marginal,0.0305959000000002,
34,9,10,57,1.6764705882352942,3,0,1.6764705882352942,7,0,3.3529411764705883,7,1,3,4,marginal,0.1512679000000001,
18,5,6,28,1.5555555555555556,3,0,1.5555555555555556,6,0,3.111111111111111,6,1,1,2,marginal,0.0307295,
4,1,1,5,1.25,3,0,1.25,3,0,2.5,3,2,1,1,marginal,0.0246436999999999,
7,1,1,14,2.0,3,0,2.0,5,0,4.0,5,3,1,2,marginal,0.1226061999999998,
22,5,5,37,1.681818181818182,3,0,1.681818181818182,5,0,3.363636363636364,5,1,1,3,marginal,0.0368037000000001,
33,6,7,57,1.7272727272727273,3,0,1.7272727272727273,7,0,3.4545454545454546,7,1,2,4,marginal,45.9880326,
30,8,7,43,1.4333333333333331,3,0,1.4333333333333331,6,0,2.8666666666666667,6,1,3,4,marginal,0.5710279999999996,
5,1,1,7,1.4,3,0,1.4,3,0,2.8,3,2,1,1,marginal,0.0223151000000001,
6,1,1,8,1.3333333333333333,2,0,1.3333333333333333,4,0,2.6666666666666665,4,2,1,1,marginal,0.0335787999999999,
21,8,3,31,1.4761904761904765,3,0,1.4761904761904765,4,0,2.952380952380953,4,1,1,3,marginal,0.0475406,
8,2,1,12,1.5,3,0,1.5,4,0,3.0,4,2,1,1,marginal,0.0255162000000002,
12,4,3,19,1.5833333333333333,3,0,1.5833333333333333,5,0,3.1666666666666665,5,1,1,2,marginal,0.0459363999999999,
14,3,3,22,1.5714285714285714,3,0,1.5714285714285714,5,0,3.142857142857143,5,1,1,2,marginal,0.0575036999999998,
19,4,5,35,1.8421052631578947,3,0,1.8421052631578947,7,0,3.684210526315789,7,0,1,3,marginal,0.2318975000000001,
26,4,9,53,2.0384615384615383,3,0,2.0384615384615383,8,0,4.076923076923077,8,1,2,2,marginal,0.1269305000000002,
20,5,6,32,1.6,3,0,1.6,5,0,3.2,5,2,1,4,marginal,0.0660900999999998,
34,8,9,59,1.7352941176470589,3,0,1.7352941176470589,8,0,3.4705882352941178,8,0,2,5,marginal,0.3255307000000003,
15,5,4,27,1.8,3,0,1.8,8,0,3.6,8,2,1,1,marginal,0.1016387999999999,
3,1,1,3,1.0,2,0,1.0,2,0,2.0,2,2,1,1,marginal,0.0085044,
12,3,2,21,1.75,3,0,1.75,6,0,3.5,6,1,1,1,marginal,0.0136856999999999,
